Lactobacillus/metabolism,1
Genetic Carrier Screening*,1
Groin,1
Thromboembolism/etiology*,3
Adrenal Gland Diseases*,1
Growth Hormone-Releasing Hormone/physiology*,1
Organometallic Compounds/pharmacology*,1
Syndecan-1/deficiency,1
Social Planning*,2
 Doppler/methods*,1
Anti-Inflammatory Agents/pharmacokinetics,1
Antineoplastic Agents/therapy*,1
Larva/immunology,1
Hydroflumethiazide/therapeutic use*,1
Leukotriene B4/pharmacology,2
 Clinical*,2
Fibrin Fibrinogen Degradation Products/analysis,1
Lymphocyte Function-Associated Antigen-1/genetics,1
Mood Disorders/psychology*,1
Anticonvulsants/adverse effects*,4
Parvovirus,2
Air,2
Sodium Dodecyl Sulfate,3
Comprehensive Health Care*,1
Phenylalanine/genetics*,1
Prostatic Neoplasms/immunology,1
Myelin Basic Protein/immunology,1
Nucleoplasmins/metabolism*,1
Mast Cells/drug effects*,4
 Exocrine/enzymology*,1
Listeria monocytogenes/drug effects*,1
Antidiarrheals/adverse effects,1
Nitro Compounds/pharmacology,1
Microvilli/metabolism,1
Bacteriophage phi X 174/radiation effects*,1
Face*,2
Shigella*,1
Oligonucleotides,1
L Cells (Cell Line),1
Substantia Nigra/physiology*,3
 Peptide/pharmacology*,1
Macaca*,1
Pulmonary Veins/surgery*,1
Electron Probe Microanalysis,1
Liver/physiopathology*,1
Cross-Cultural Comparison,8
Bayes Theorem,8
Hydantoins/adverse effects,1
Personnel Management/methods*,2
Dendritic Cells/radiation effects,1
 Experimental/chemistry,2
Parathyroid Hormone-Related Protein/genetics*,1
Arthritis/pathology,1
Naproxen/adverse effects*,1
Spermatogenesis,2
Sexually Transmitted Diseases/transmission,1
Fibrinolytic Agents/economics,2
Cerebral Ventricle Neoplasms/complications*,1
Magnesium Deficiency/pathology*,1
Uterine Neoplasms/chemically induced,1
Antibody-Producing Cells/immunology,1
Syringomyelia/complications*,1
 Transfer/genetics*,2
Serologic Tests,4
Gene Transfer Techniques,2
Pseudomonas/pathogenicity,1
Intervertebral Disc Displacement/surgery,1
Airway Obstruction/surgery,2
Drug Utilization Review/statistics & numerical data*,1
Mouth Rehabilitation,1
Germany/epidemiology,5
Carbamates*,1
Saccades*,1
Skin Neoplasms/history*,2
Cyclohexanes/analogs & derivatives,2
Saphenous Vein/metabolism,1
Aspergillus fumigatus/immunology,1
Fluorescent Dyes/metabolism,1
Datasets as Topic/standards,1
Hip Fractures/etiology,1
Creatine Kinase,1
Affect*,1
Macrophages/secretion,1
Histamine H1 Antagonists/therapeutic use*,2
Tay-Sachs Disease/metabolism,1
 CCR5/chemistry*,1
 Hepatocellular/surgery,2
 Biological/pharmacology,1
Lymphoproliferative Disorders/etiology*,1
Podocytes/metabolism,1
Sodium Oxybate,1
Ketones/chemistry,2
Matrix Metalloproteinase 9/metabolism*,2
Gastric Mucosa/innervation,1
Pharyngectomy/methods*,1
Self Concept*,4
Sheep/parasitology,1
Carnivora,1
Disease Outbreaks/veterinary*,1
Nerve Growth Factors/metabolism,1
Heart Neoplasms/surgery,1
Stroke Rehabilitation,1
Phytotherapy/psychology,1
Hematemesis/etiology*,1
 Open/surgery,1
Conflict of Interest*,2
Nursing Staff/supply & distribution*,1
Cadmium Compounds/metabolism*,1
Ileum/drug effects*,1
Latin America,3
Penile Induration*,1
Bone Diseases/drug therapy,1
Hemophilia B*,1
ADP-Ribosylation Factor 1,1
Caspase 7/genetics,1
 Male/epidemiology,1
Osteoporosis/physiopathology*,2
Digoxin/toxicity*,1
Calcitriol/pharmacology,1
Fluoroquinolones/pharmacokinetics*,1
Voice/physiology*,1
Immunomodulation,1
Exercise Therapy/methods*,5
Brain/growth & development,6
Muscular Atrophy/pathology,1
Dentures*,1
Apomorphine/pharmacology*,2
Maternal-Fetal Exchange*,1
Fetal Hemoglobin*,1
 Pneumococcal/prevention & control,2
Arm,1
Nasopharyngeal Neoplasms/pathology,1
 H3N8 Subtype/immunology,1
Anxiety Disorders/drug therapy,2
Tissue Engineering/methods*,5
Periodontal Diseases/diagnostic imaging,1
Membrane Glycoproteins/immunology,1
Phytotherapy/methods,1
Maternal Welfare*,1
Risk Management,2
Botulinum Toxins,2
Bile Duct Neoplasms/mortality,1
Sweden,13
Fetus/radiation effects*,1
Alkaloids/chemistry*,1
Subarachnoid Hemorrhage,2
Conserved Sequence,2
Spine/surgery,2
Wisconsin,3
Hemorrhage/etiology,4
Amidohydrolases,1
Drug Administration Schedule,22
 Peritoneal/ultrastructure,1
Refuse Disposal/instrumentation*,2
Arthroplasty,12
Suture Techniques*,2
Isoxazoles/chemical synthesis,1
Lymph Node Excision/methods*,1
Hypertension/etiology,5
Apoptosis*,6
Drug Delivery Systems/methods*,4
Matrix Metalloproteinase 11/genetics,2
 Chronic/drug therapy*,2
Interprofessional Relations*,1
Intestinal Obstruction*,2
Negotiating,2
In Vitro Techniques,76
Spinal Cord/anatomy & histology*,1
Frustration,1
Length of Stay/trends,3
Green Fluorescent Proteins,2
Cell Survival/genetics,1
Pregnancy Complications/prevention & control,1
Gyrus Cinguli/cytology,1
Continental Population Groups/genetics,1
Vanadates/pharmacology,3
Corpus Striatum/pathology,1
Educational Measurement/standards*,1
S Phase,2
Intestinal Neoplasms/secondary,1
Uterine Cervical Neoplasms/metabolism*,1
Silver/toxicity*,1
 Type I/physiology*,1
Multiple Sclerosis/immunology,1
 Dermatophagoides,1
Choline/administration & dosage,2
Lidocaine/pharmacology*,1
Skin Neoplasms/metabolism*,1
Islets of Langerhans Transplantation/physiology*,1
 Plant/physiology,1
 Prostaglandin E/metabolism*,1
Pelvic Neoplasms*,2
Fibrinolysis/physiology*,1
Endometrial Neoplasms/surgery,1
Angiotensin I/analogs & derivatives,1
Hypnotics and Sedatives/administration & dosage,1
Hearing Loss,15
Outcome and Process Assessment (Health Care)*,3
Burkholderia cepacia complex/classification*,1
Biological Availability,9
Hemostasis/drug effects,2
Dibenzofurans,1
Menu Planning,1
 Squamous Cell*/surgery,2
Eye Neoplasms/epidemiology*,1
 N-Methyl-D-Aspartate/antagonists & inhibitors,2
Pyridines,2
Bone Neoplasms/drug therapy*,1
Multiple Myeloma/genetics*,1
Anticoagulants/economics,2
 Autoimmune/genetics,2
Genetic Loci/genetics,1
Weightlessness Simulation,1
Compression Bandages*,1
Primary Health Care,2
 Non-Small-Cell Lung/pathology*,1
Esophageal Diseases/surgery*,1
Lens Diseases/diagnosis,1
Nitro Compounds*,1
 Southeastern,1
Hyperplasia/pathology,2
Depressive Disorder*,2
Music Therapy/methods*,1
 Internal/methods,2
Multilocus Sequence Typing,1
Stomach Neoplasms/drug therapy,1
 Hepatocellular/complications,1
Metabolic Syndrome/ethnology*,1
Mucin-1/genetics*,1
Aquatic Organisms/genetics,1
Phenytoin/pharmacology,1
Ureaplasma urealyticum/isolation & purification*,1
Photometry,2
 CD1/metabolism,1
Alkylation/drug effects,1
DNA-Binding Proteins/chemistry*,2
Nerve Tissue Proteins,3
Blood Vessels/anatomy & histology,1
Databases as Topic,2
Gene Knock-In Techniques,1
Wolff-Parkinson-White Syndrome/diagnosis,1
 Iron-Deficiency/blood*,1
Quality of Life,8
Coccidiosis/drug therapy,1
Arteriosclerosis Obliterans/therapy,1
Acellular Dermis,2
 Reverse-Phase/methods*,1
Physician-Patient Relations/ethics*,1
 Vertical/prevention & control*,2
Urea/administration & dosage,1
Distillation*,1
Jumonji Domain-Containing Histone Demethylases/physiology,1
High-Throughput Screening Assays/standards*,1
Ultracentrifugation,1
Medical Office Buildings*,1
Cell Communication/physiology,1
Growth Hormone/pharmacology*,1
Hyperaldosteronism/drug therapy,1
 Alkylating/therapeutic use,1
Oxytocin*,1
Salivary Glands/anatomy & histology,1
Cysteine/pharmacology,1
Splenic Rupture/surgery*,1
Thallium Radioisotopes*,1
Nortriptyline/blood*,1
Intestines/pathology,2
Encephalitis Viruses/drug effects*,1
 Melanocortin,1
Neurocognitive Disorders/drug therapy,1
Hydrogen/metabolism*,1
Gastritis/immunology*,1
Disease-Free Survival,28
 Developmental*,4
 Serotonin,3
 Breast/genetics,1
Developed Countries,1
Diabetes,1
Aminoquinolines/pharmacology*,1
 Chlorinated/pharmacokinetics*,1
Matrix Metalloproteinases/blood,1
 Microbial/methods*,2
Clonazepam/therapeutic use,2
 Inbred Strains,66
Information Systems*,1
Loneliness/psychology*,1
Resuscitation*,4
 Coronary,2
Salmonella typhimurium,1
Scoliosis/etiology,1
Saccharomyces cerevisiae/chemistry*,1
BCG Vaccine/administration & dosage*,2
 Squamous Cell/genetics*,3
Staphylococcal Skin Infections/veterinary*,1
Salivary Glands/parasitology,1
Physostigmine/toxicity*,1
Disease Reservoirs,2
Arabidopsis Proteins/genetics*,2
Lactones/chemical synthesis*,1
Pre-Eclampsia/prevention & control*,1
Cardiopulmonary Bypass,1
Spinal Cord Compression/etiology,1
Induced Pluripotent Stem Cells/cytology,1
Antiviral Agents/adverse effects,2
Pulmonary Artery/enzymology,1
CCR5 Receptor Antagonists/pharmacology*,1
Triglycerides/metabolism,3
Erythropoietin/blood*,2
Seroepidemiologic Studies,6
Neutralization Tests,6
Altitude*,3
Poisoning/diagnosis,1
Larva/genetics,4
Calcium Sulfate/chemistry,1
Helicobacter pylori,3
 Atrial/complications,2
Pneumoconiosis*,2
Saliva/microbiology*,1
Bronchoalveolar Lavage Fluid/cytology,1
Adipose Tissue,3
Neuropsychological Tests/statistics & numerical data*,1
 Neurotransmitter/analysis*,1
Hypertension/physiopathology*,6
Needles/standards*,1
Gram-Negative Bacteria/drug effects,2
Phosphatidylcholines/analysis,1
Treponema pallidum/pathogenicity,1
Heavy Ions*,1
Tissue Adhesives/therapeutic use*,1
Digestive System/microbiology,1
Caregivers/education*,1
Thrombosis/epidemiology,2
Cholestasis,1
4-methylenedioxyamphetamine/administration & dosage*,1
Heart,3
Calcinosis/pathology,1
 West,3
 Heterotopic,1
Cell Count,11
Casein Kinase Ialpha/isolation & purification,1
Fabaceae/analysis,1
Mouth Neoplasms/metabolism*,2
 Color*,2
Nitrous Oxide/metabolism*,1
Iodine Radioisotopes/administration & dosage,1
Kidney/drug effects,7
Lactobacillus/drug effects,1
Epithelium/embryology,1
Nitric Oxide Synthase/analysis,1
 Carotid/adverse effects,1
Bacterial Outer Membrane Proteins/genetics,1
Paclitaxel/pharmacology,1
Arteries/cytology,1
 Drug-Induced*,1
Relaxation Therapy,2
Positron Emission Tomography Computed Tomography,1
National Institutes of Health (U.S.)*,2
Metalloendopeptidases/metabolism,1
 Leptin/physiology,1
Empyema,11
Liver/immunology,2
Carotid Arteries/transplantation,1
Maryland,1
Head and Neck Neoplasms/etiology*,1
Loudness Perception*,1
Intracranial Hypertension/diagnosis,1
 Ocular*,5
Mechanistic Target of Rapamycin Complex 2,1
Bombyx/virology*,1
Heart Atria/metabolism,2
Wasp Venoms/metabolism,1
Schizophrenia/metabolism*,1
Maternal-Child Health Centers*,2
 Circulating/pathology,1
 Lobular/prevention & control,1
Food Handling,2
Interleukin-2/therapeutic use*,2
Inflammation/pathology,5
 Chronic/diagnostic imaging*,1
Pneumonectomy/methods*,3
Alzheimer Disease/genetics,1
Salivary Gland Neoplasms/secondary*,1
Thiocarbamates,1
Vertebrates,1
Turkeys/growth & development*,1
Secretory Pathway*,1
Rituximab/therapeutic use*,1
Histocompatibility Antigens Class II/biosynthesis*,1
Cytochrome P-450 Enzyme System/metabolism,2
Genetic Variation*,15
Nephrons/metabolism*,2
Viruses*,1
Genomic Instability*,1
Ribose-Phosphate Pyrophosphokinase/metabolism*,1
Osmium*,1
Disease Progression*,2
Neoplasm Proteins/physiology,3
Wrist Injuries/diagnostic imaging*,1
Bacillus/physiology,1
Microsomes/metabolism*,2
Disasters,1
Gingival Neoplasms/surgery,1
Solutions/chemistry,1
Nephritis/complications,2
Lignans/pharmacology*,1
Asparaginase/therapeutic use,1
Nitroprusside/pharmacology,1
Drosophila melanogaster/enzymology,2
Polyvinyl Chloride/chemistry*,1
Fatigue/physiopathology*,1
Somatosensory Cortex/physiology,1
Uterine Cervical Neoplasms/etiology,1
 Neurophysiological/physiology,1
Blood Coagulation*,8
Mycoses*/diagnosis,1
Ranitidine/pharmacology,1
Population Surveillance,5
 Supraventricular/diagnosis,1
Dronabinol/pharmacology,1
Neurons/physiology,10
Circadian Rhythm/physiology,2
Hemangioendothelioma/diagnosis,1
Periosteum/enzymology*,1
Colonic Neoplasms/drug therapy*,2
Brain/metabolism*,14
 Heavy/metabolism*,1
Hyponatremia/complications*,1
Feces/chemistry,2
Drosophila Proteins,3
Citalopram/pharmacology,2
Regulatory Elements,1
Aluminum Compounds/chemistry*,1
Argonaute Proteins/genetics*,1
 Sudden/epidemiology,1
Xenopus Proteins/genetics*,1
Genetic Research,1
Guanosine Triphosphate/metabolism,3
Oral Health,1
Sulfonamides/therapeutic use*,1
Oxygen Inhalation Therapy/methods*,2
Plant Gums,1
Leucine/pharmacology,1
Forests,1
 ATP Translocases/genetics*,2
Nitrogen/chemistry,1
Isoelectric Focusing,5
Fritillaria/classification,1
 Complex and Mixed/diagnosis*,1
Schizosaccharomyces/enzymology,1
5' Untranslated Regions/metabolism,1
Physostigmine/administration & dosage,1
Congenital Abnormalities,1
Metals/metabolism,1
Dilatation,5
Cardiovascular Surgical Procedures/methods*,1
Diabetic Angiopathies/physiopathology*,1
Myosin Type II/metabolism,1
Angiotensin II/analysis,1
Cell Movement/physiology*,1
Toxoplasmosis/diagnosis,1
Concanavalin A/metabolism,1
Florida,3
Urologic Neoplasms/drug therapy*,2
Proto-Oncogene Proteins c-fos,1
Respite Care/methods*,1
 Sickle Cell/complications*,2
Small Cell Lung Carcinoma/pathology*,2
Prothrombin*,1
Inflammation/metabolism*,3
Ovalbumin/immunology,1
Liver Diseases/complications*,1
Public Health*/economics,1
Pica/complications*,1
Tellurium/metabolism*,1
Aspergillosis/veterinary*,1
Hypercalcemia/chemically induced*,1
 Monoclonal*,2
Cordotomy,1
 Non-Hodgkin/enzymology*,1
Urethra/metabolism*,1
Peptide Biosynthesis,1
Angiotensin-Converting Enzyme Inhibitors/pharmacology*,3
Cell Cycle/genetics*,1
Appendicitis*,1
Energy Transfer*,2
Bacterial Proteins,3
Spain,3
Ki-67 Antigen/metabolism,3
 Corticotropin-Releasing Hormone/metabolism,1
Insulin Resistance/physiology,2
 Adult/complications,1
Intracranial Hypertension/drug therapy,1
Barbiturates/chemistry*,1
Self Efficacy,4
GABA Agents/pharmacology,2
Elasticity,9
Tyrosine 3-Monooxygenase/biosynthesis,1
Plant Shoots/growth & development,1
Aortic Aneurysm/surgery*,2
Parotitis/microbiology,1
Patient Protection and Affordable Care Act,1
 Left,3
Proteinuria/therapy*,2
Blood-Brain Barrier/metabolism,2
Child Behavior Disorders/psychology,1
Remission Induction,7
Atropine/administration & dosage,1
Sheep Diseases/microbiology,2
Gallium Radioisotopes,2
14-3-3 Proteins,1
Carrier Proteins/metabolism,1
Risk Reduction Behavior*,1
Agglutinins/pharmacology*,1
Procollagen/blood*,1
Popliteal Artery,1
Periodontitis/etiology*,1
 Systemic/chemically induced*,1
Optic Nerve/abnormalities*,2
Bungarotoxins/pharmacology,1
Otorhinolaryngologic Diseases/diagnosis,1
Osteoblasts/cytology,7
Thromboembolism/therapy*,1
Bacillus Phages/metabolism,1
T-Lymphocytes/physiology,1
Animal Feed/microbiology,1
Virus Latency*,1
Adenocarcinoma/secondary,7
Erythrocyte Membrane/drug effects*,1
Certification/legislation & jurisprudence,1
Preoperative Care/adverse effects,1
Lanthanum,1
Gene Expression Regulation/physiology,2
Immunoglobulin G/metabolism,1
Equipment Safety/standards*,1
Semen*,1
Dermatology*,1
Child Behavior/psychology*,1
 Inborn Errors/urine*,2
Dopamine Plasma Membrane Transport Proteins/metabolism*,1
Dental Stress Analysis*,1
Interdisciplinary Communication,2
Lung/growth & development*,1
Nurse-Patient Relations,3
Blood Donors*,3
Burkitt Lymphoma/blood,1
Glutamates/adverse effects*,1
Peptide Hydrolases/analysis*,1
Postoperative Hemorrhage/prevention & control,1
Sterilization/methods*,1
Intestines/microbiology*,1
Carcinoma/therapy,1
Health Promotion/methods*,1
Hypertension/complications,5
Gram-Negative Bacterial Infections/prevention & control,1
Conservation of Natural Resources/methods*,3
Endothelins/chemistry,1
Thalamus/metabolism,1
Self-Help Groups/organization & administration*,1
Antigen-Antibody Reactions*,2
 Bronchogenic/diagnosis*,1
Ectoparasitic Infestations/epidemiology,1
Marriage,2
Hydrochlorothiazide/analysis,1
10,2
Nephrology*,1
11,3
Aging/metabolism*,4
Oligosaccharides/physiology*,1
 Pair 8*,1
Inosine Monophosphate/analysis,1
 Angle Class II/therapy,1
Government*/history,1
Repetitive Sequences,11
Promazine/therapeutic use*,1
Emotions,5
 Subacute Bacterial/complications*,1
2',1
Bacteriorhodopsins/metabolism,1
Calcium-Calmodulin-Dependent Protein Kinase Type 2/metabolism,1
Blood Platelets/physiology,1
Laser Therapy/methods*,6
Cell Death/physiology,2
Neoplasms*,17
Coliphages/analysis,2
DNA Methylation,3
3',2
Mesocricetus,4
Prostheses and Implants/adverse effects*,1
Tuberculosis/therapy,1
Heart Injuries/complications,1
Femoral Artery/surgery,1
Skin/microbiology,3
 5-HT2C/metabolism*,1
Platelet Membrane Glycoproteins*,1
Parietal Lobe/physiology,2
Interleukin-7/metabolism,1
Chloroplasts/metabolism*,1
 Pulmonary/chemically induced*,2
Interleukin-4/biosynthesis,2
Velopharyngeal Insufficiency/diagnostic imaging,1
Sodium Channels/drug effects*,2
Azerbaijan,1
Isoenzymes/genetics,9
Aluminum Silicates/adverse effects*,1
Cicatrix/surgery,1
Administrative Personnel*,5
Australia,12
Acidosis,1
Aortic Valve/diagnostic imaging,1
Denervation,2
Pesticides/analysis,1
Climate,3
Dermatoglyphics,1
 Pair 3*,1
 Penetrating/therapy,1
Ditiocarb/pharmacology*,1
 Human*,4
Hypoxia/physiopathology,4
Ferrets/physiology*,1
Acquired Immunodeficiency Syndrome/psychology*,2
Interferons/biosynthesis*,1
Mortality,4
Lymphadenitis/metabolism,1
Cardiopulmonary Bypass/adverse effects,1
Dysgerminoma/therapy*,1
Q Fever,2
beta-Defensins/analysis,1
 Single-Stranded/radiation effects*,1
Prodrugs/pharmacokinetics*,2
Swimming*,3
Glycoproteins/adverse effects,1
DNA-Binding Proteins*,1
Toes/physiopathology*,1
Blood Chemical Analysis,1
Social Security/economics,1
 Dominant,7
Histamine*,2
Electricity,1
China,19
Lead/analysis,1
Duodenal Neoplasms/surgery*,1
 Pair 6*,2
Soy Foods/analysis*,2
Hospital Mortality,3
Antitubercular Agents/adverse effects*,3
Collagen Type I/chemistry*,2
Antioxidants/therapeutic use*,3
Surgical Flaps/methods,1
CD36 Antigens/metabolism*,3
Staphylococcus aureus/classification*,3
Hemolysin Proteins/analysis,1
Arteries/physiology,2
Foodborne Diseases/immunology,1
Bone Neoplasms/mortality,1
 Prostaglandin/drug effects,1
Amyloid beta-Protein Precursor/metabolism,1
 Diseases/congenital*,1
Authorship,2
Tegafur/analogs & derivatives*,1
Stem Cells/metabolism*,1
Maxillofacial Development*/physiology,1
Melanocytes/cytology*,1
Lindane/analysis,1
Histamine H2 Antagonists/pharmacology,1
Vitamin E/therapeutic use,1
 Unwanted,1
Genetic Vectors/genetics*,1
Cervix Uteri/metabolism,1
Muscle Proteins/biosynthesis,1
Renal Insufficiency/prevention & control*,1
Chile,1
Child,520
Diarrhea Viruses,1
Multiple Organ Failure/blood,1
Drug Administration Routes,1
Neuroglia/physiology,3
Microbiology/history,1
Documentation/standards,1
Patents as Topic/legislation & jurisprudence*,1
 Open-Angle/diagnosis*,4
Discrimination Learning/physiology,1
Frontal Lobe/diagnostic imaging,1
Metalloendopeptidases/biosynthesis,1
Sulfonylurea Compounds/administration & dosage*,2
Automatic Data Processing/methods*,1
Humeral Fractures/physiopathology,2
 Pair 1*,1
Cat Diseases/blood,1
Bombyx/drug effects,2
 Dissecting/therapy,1
Pharyngeal Neoplasms/epidemiology*,1
Copper/pharmacology,1
Heterografts,1
Pilonidal Sinus/surgery*,1
Catecholamines/blood,1
Head and Neck Neoplasms*,1
Angioplasty/statistics & numerical data*,1
Blood/drug effects*,2
Phosphorus Radioisotopes,1
Cytisus/classification,1
Sleep/immunology*,1
Zebrafish/embryology*,2
Ileum/abnormalities*,1
Blood Coagulation Factors/metabolism,1
Morbidity,2
Varicose Veins*,1
 Pair 17,1
Cell Cycle Proteins/genetics,1
Diencephalon/metabolism,1
 Psychological/physiopathology*,4
Thermography/methods*,1
Leg Ulcer/psychology,1
Weightlessness Countermeasures*,1
Candidiasis*/microbiology,1
Insulin Coma*,1
Chronic Disease/therapy,2
 Factual*,3
Influenza Vaccines/genetics,1
 Vascular/etiology,5
Spinal Cord Diseases/pathology,1
Diabetes Insipidus/etiology*,2
Triglycerides/blood*,1
Cholecystokinin/isolation & purification,1
Saccharomyces cerevisiae Proteins/genetics,2
Propofol*/administration & dosage,2
Conserved Sequence/genetics*,1
Hyperthermia,4
Adipocytes/physiology,1
Dental Care/standards*,2
Aminoquinolines/pharmacokinetics,1
Arthroscopy*,1
Salivary Gland Diseases/pathology*,1
 Humoral/drug effects,1
Pregnancy Complications/immunology*,1
Siblings*,1
Chitin/chemistry*,1
Oxidopamine/administration & dosage,1
Interleukins/pharmacology*,1
 Pleural/diagnosis,2
Bacterial Proteins/isolation & purification,1
Body Composition/physiology,2
Interleukin-6/secretion,1
Ureteral Obstruction/therapy*,1
Dosage Forms,2
Neurotransmitter Agents/toxicity,1
Fruit,1
Accidental Falls*,1
 Fetal*,2
Ethylmaleimide/pharmacology,2
Spermatozoa/physiology*,2
Inlays*,3
Bone Neoplasms/radiotherapy,1
Tremor/drug therapy,2
Paclitaxel/metabolism*,1
5'-Cyclic-GMP Phosphodiesterases/antagonists & inhibitors,1
Tumor Virus Infections/metabolism,1
Patient Compliance,9
Hypotension*,2
Sodium Fluoride/adverse effects,2
Membrane Proteins/isolation & purification,1
Ubiquitin/metabolism*,1
Mental Health,2
Phosphodiesterase 4 Inhibitors/adverse effects,2
Robotics/methods*,1
 Genetic/genetics,11
Hypophysectomy*,3
Colonic Neoplasms/mortality,1
 Medical*/education,1
Interleukin-10/biosynthesis,2
Prostate/drug effects,1
Kidney Tubules/physiology,1
Diphosphonates/therapeutic use,1
Transcranial Magnetic Stimulation/methods*,1
Anti-Inflammatory Agents/therapeutic use,3
Bone Marrow Cells,3
Mycobacterium tuberculosis/genetics*,1
Retroperitoneal Neoplasms*,1
 Non-Receptor Type 1,2
Blood Coagulation Factors/antagonists & inhibitors*,1
Thromboplastin/antagonists & inhibitors,1
Apolipoprotein A-I/metabolism,1
In Situ Nick-End Labeling/methods,1
Musculoskeletal Physiological Phenomena*,1
 Developmental/drug effects*,1
Sex-Determining Region Y Protein,1
 Congenital/therapy,2
Metabolism*,5
 Chemokine/biosynthesis,1
Chin,1
Blepharoplasty,1
Chymotrypsin/antagonists & inhibitors,1
Axons/immunology*,1
Body Height*,2
Retroperitoneal Space/diagnostic imaging,2
Pituitary Hormone-Releasing Hormones/metabolism*,1
Antihypertensive Agents/therapeutic use*,4
 Clinical,1
Breast Neoplasms/drug therapy,1
Encephalitis/physiopathology,1
Hospitalization/economics,1
Factor VIIa/administration & dosage*,1
Cisplatin/therapeutic use,1
Blood Group Incompatibility/prevention & control*,1
Thymoma/surgery,1
Brachytherapy/methods*,3
Bacterial Load,1
Surgery Department,3
Equipment Failure Analysis/methods,1
Association Learning*,1
Prisoners*,1
Religion and Medicine,1
Verbal Behavior,2
 CD34/analysis,2
Vitelline Duct/anatomy & histology,2
 Non-Steroidal/adverse effects*,4
Immunization/methods,2
Positron-Emission Tomography,4
Chromosome Disorders,2
 Proprietary/trends*,1
 Professional*/psychology,2
Cardiotonic Agents/administration & dosage,1
Child Abuse,1
Diabetes Mellitus/drug therapy,1
 Monoclonal*/therapeutic use,1
Hydrazones/chemical synthesis,1
Creatine Kinase*,1
 Tumor Suppressor*,5
 Heritable,1
 Chlorinated/chemistry,1
Pulmonary Alveoli/physiopathology*,1
 Team/organization & administration*,1
Lymphohistiocytosis,2
 Genetic/genetics*,9
Antifibrinolytic Agents/antagonists & inhibitors,1
Collagen/antagonists & inhibitors,1
Disease Progression,24
Immunoglobulin Variable Region/genetics,2
Peptides/genetics,1
Magnesium/pharmacology,3
Attention/physiology*,4
 Papillary/epidemiology,1
3T3 Cells,9
p-Methoxy-N-methylphenethylamine/pharmacology,1
Metabolic Diseases/metabolism*,1
Leptin/physiology*,1
Coronary Care Units*,1
Varicose Veins/therapy*,1
Phenethylamines/pharmacology*,1
